beschadigt gevoelige oppervlaktes,damages delicate surfaces,1,1,2,1,2,0,-3,-2,-1,2,-2,-3
bestaat al lang,has been existing for a long time,0,3,1,-3,3,3,-3,-3,0,3,0,-3
bestaat in verschillende diktes,exists in different thicknesses,1,1,2,-1,2,-1,-3,-2,1,1,1,-3
bestaat in verschillende kleuren,exists in different colors,-1,0,0,-3,1,-1,-3,-2,-1,3,1,-3
bestaat in verschillende maten,exists in different sizes,1,2,1,-1,3,2,-3,-2,1,2,2,-3
bestaat in verschillende soorten,exists in different kinds,1,3,1,0,3,2,-3,-2,1,3,2,1
bestaat ook als zitmaaier,is also available as a mower you can sit upon,1,-2,-2,0,0,-1,0,1,0,-3,-3,-3
bestaat uit twee delen,consists of two parts,1,0,0,-2,3,-2,-3,-3,0,-3,-3,-3
bevat een vloeistof,contains liquid,1,1,1,-1,0,-1,-3,-1,-1,-3,-3,-1
bevindt zich in een werkplaats,is found in a workplace,3,3,2,-1,3,3,1,3,3,3,2,2
blinkt,shines,-1,0,0,-1,0,-2,-3,-2,-1,1,-3,-3
daar hak je hout mee,is used to chop wood,1,1,1,1,1,1,1,2,1,1,-1,-3
de maten worden aangeduid met nummers,the size is indicated by numbers,1,3,1,-1,3,0,-3,-1,2,-1,0,-3
dient om de aarde om te spitten,used to turn over/spade the ground,1,2,1,2,0,1,1,1,1,1,-3,-3
dient om dingen mee door te knippen,is used to cut things in two,1,1,-1,1,1,1,1,2,1,1,-3,-1
dient om gaten op te vullen,is used to fill up holes,1,2,-1,2,1,-1,1,1,1,0,-3,-2
dient om gras te maaien,is used to mow the grass,1,1,-2,2,0,1,1,2,1,-1,-3,-1
dient om grond om te ploegen,is used to plough the land,1,1,1,2,1,1,1,1,1,1,-2,-2
dient om hout aan elkaar te bevestigen,used to stick wood together,2,1,1,2,1,-1,2,0,1,-2,-3,0
dient om hout te bewerken,to manifacture wood,1,2,1,2,3,1,1,1,1,1,0,-3
dient om iets aan de muur op te hangen,is used to hang things on the wall,1,1,1,1,1,-1,1,0,2,1,-3,0
dient om in de tuin te werken,used to work in the garden,2,2,2,2,0,2,2,2,3,3,1,1
dient om je nagels glad te maken,to polish nails,-2,1,-3,-1,-1,-3,-1,0,-1,1,-3,-3
dient om kracht te vergroten,to enlarge ones power,3,3,2,2,3,2,1,2,2,3,2,1
dient om mee in steen te werken,to manifacture stones,1,2,1,2,0,1,1,2,1,1,-3,-3
dient om mee te slaan,is used to beat with,1,2,-1,-2,0,-2,-3,2,0,1,-3,-3
dient om mee te slijpen,is used to grind things,1,1,-1,2,1,-1,1,1,1,1,-3,0
dient om mee te werken,used to work with,1,3,3,2,3,3,2,2,3,3,3,2
dient om moeren of schroeven vast of los te vijzen,to span nuts,1,2,2,2,1,1,1,2,1,1,-2,-3
dient om muren en plafond effen te maken,to level walls and ceilings,2,1,1,2,1,-1,2,1,1,1,-3,-3
dient om muren te bepleisteren,to plaster walls,2,1,1,1,1,1,2,1,1,1,-3,-3
dient om op het strand kastelen te maken,used to make sand castles,1,-3,-2,-1,0,-1,0,2,1,1,-3,-3
dient om op te slaan,is used to beat on,1,1,1,-1,1,-3,-3,-2,1,0,-3,-3
dient om te kijken of iets recht is,used to check whether something has a straight edge,1,0,-1,1,1,1,1,1,0,1,-3,-3
dient om te schaven,is used to chafe,2,2,1,2,1,1,2,1,1,0,-3,-3
dient om te smeren,is used to spread (butter bread),2,1,-2,2,-2,-1,-2,0,1,-3,-3,-2
dient om te snijden,is used to cut,2,1,-1,1,1,-1,1,1,1,1,-3,0
draait rond,turns around,1,1,-2,-2,0,1,-3,-2,-2,1,-3,-3
een variant is de duimspijker,a kind of thumbtack,1,1,-1,1,1,-2,-2,2,1,-2,-3,-3
er komt olie uit,oil comes out of it,1,1,1,1,-1,1,-3,0,0,-2,0,2
er zitten schroeven in,it has screws in it,2,2,1,1,2,1,-2,0,1,1,-3,0
eventueel geautomatiseerd,can be automatized,2,3,1,0,3,1,-3,1,2,3,1,0
forceert sloten,forces locks,2,2,2,2,0,1,1,2,1,0,-3,-3
gebruik je om iets los te maken,used to detach something,2,1,1,1,1,1,1,1,-1,1,-1,-3
gebruiksvoorwerp,implement/tool,2,3,3,2,3,2,1,2,1,3,3,2
gebruikt bij de scouts,used at the scouts,1,3,-1,-1,-2,-2,0,0,0,0,0,-3
gebruikt door klusjesman,used by the handyman,3,3,2,1,3,3,1,3,3,2,3,2
gebruikt door mannen,used by men,1,3,0,0,3,2,-3,1,2,2,1,2
gebruikt in de bouw,used in construction,2,3,2,-1,3,2,1,2,3,3,1,-1
gebruikt om te graven,used to dig,2,2,2,2,0,1,3,2,1,0,0,1
gebruikt om te hakken,used to hack,1,1,1,2,1,1,1,2,1,1,-2,-3
gebruikt om te klimmen,used to climb,-1,1,-1,0,0,0,-1,-3,-1,-2,-3,-3
gebruikt om te verven/schilderen,used to paint,1,0,1,1,-1,-1,1,1,1,1,-1,-3
gebruikt op een werf,used on a yard,3,3,2,-1,3,3,1,3,3,3,1,0
gebruikt voor het zaaien,used to sow,2,-1,1,-1,0,-1,2,2,0,1,-3,-3
gemaakt uit hout,made of wood,2,1,1,-2,0,-1,-3,-2,1,-1,1,-3
gemaakt uit hout en metaal,made of wood and metal,0,2,2,0,3,1,-3,1,1,2,2,1
gemaakt uit metaal,made of metal,3,0,2,-2,2,2,-3,-2,3,2,2,2
gemaakt uit plastic,made of plastic,1,0,0,-1,-3,-2,-3,-2,1,0,1,-1
gemaakt uit steen,made of stone,1,0,1,-1,0,-1,-2,-1,0,-2,-3,-3
gemaakt uit vezels,made of fibres,1,1,0,-1,-1,-3,-3,-3,-1,-3,-3,-3
gemakkelijk om behangpapier te verwijderen,facilitates removal of wallpaper,1,0,-1,-1,-1,-1,1,-1,0,0,-3,-3
geribbeld,ribbed,1,0,-2,-1,1,-2,-3,-2,-1,-3,-3,-3
getrokken door paard of os,pulled by horse or bullock,1,1,1,-1,-1,1,1,0,1,1,-3,-3
hangt soms aarde aan,sometimes has soil sticking to it,1,1,1,-3,2,1,-3,-2,1,1,-2,-3
hebben de zeven dwergen bij,is carried by the Seven Dwarfs,2,2,1,-2,-1,2,-3,-3,3,3,-3,-3
heeft een aan/uit knop,has an on/off switch,2,2,1,-1,3,0,-3,-2,2,1,0,1
